identifier_client,quantity,book_price,portfolio_name,position_date,curve_name
US45685EAJ55,581000.0,94.9,USIG01,2025-05-20,USD_SWAP
US68268NAG88,799000.0,98.29,USIG01,2025-05-20,USD_SWAP
US494550BK12,629000.0,92.84,USIG01,2025-05-20,USD_SWAP
US406216BK61,2953000.0,86.7,USIG01,2025-05-20,USD_SWAP
US33939HAB50,875000.0,77.52,USIG01,2025-05-20,USD_SWAP
US62912XAC83,707000.0,112.12,USIG01,2025-05-20,USD_SWAP
US83368RBB78,1440000.0,69.53,USIG01,2025-05-20,USD_SWAP
US88732JAJ79,2219000.0,98.81,USIG01,2025-05-20,USD_SWAP
US458140AP51,873000.0,76.39,USIG01,2025-05-20,USD_SWAP
US23311RAA41,765000.0,101.71,USIG01,2025-05-20,USD_SWAP
US111021AN11,860000.0,76.57,USIG01,2025-05-20,USD_SWAP
US64128XAE04,440000.0,84.91,USIG01,2025-05-20,USD_SWAP
US494550BP09,1120000.0,86.34,USIG01,2025-05-20,USD_SWAP
US96950FAK03,685000.0,96.6,USIG01,2025-05-20,USD_SWAP
US638671AL18,692000.0,85.65,USIG01,2025-05-20,USD_SWAP
US20268JAC71,1058000.0,75.72,USIG01,2025-05-20,USD_SWAP
US15135UAF66,752000.0,104.3,USIG01,2025-05-20,USD_SWAP
US949746RF01,3686000.0,94.29,USIG01,2025-05-20,USD_SWAP
US268317AQ76,1474000.0,86.14,USIG01,2025-05-20,USD_SWAP
US00108WAJ99,475000.0,74.81,USIG01,2025-05-20,USD_SWAP
US458140AK64,1175000.0,83.19,USIG01,2025-05-20,USD_SWAP
US84756NAG43,1159000.0,79.82,USIG01,2025-05-20,USD_SWAP
US677050AS51,830000.0,80.52,USIG01,2025-05-20,USD_SWAP
US38148LAF31,3085000.0,88.78,USIG01,2025-05-20,USD_SWAP
US0778FPAA77,1868000.0,80.09,USIG01,2025-05-20,USD_SWAP
US05464HAB69,435000.0,89.1,USIG01,2025-05-20,USD_SWAP
US48249DAA90,968000.0,92.39,USIG01,2025-05-20,USD_SWAP
US816851BJ72,1195000.0,72.95,USIG01,2025-05-20,USD_SWAP
US12527GAD51,1150000.0,85.53,USIG01,2025-05-20,USD_SWAP
US94974BGQ77,3210000.0,85.55,USIG01,2025-05-20,USD_SWAP
US87268LAD91,459000.0,94.8,USIG01,2025-05-20,USD_SWAP
US17858PAB76,760000.0,78.65,USIG01,2025-05-20,USD_SWAP
US01626PAG19,830000.0,80.29,USIG01,2025-05-20,USD_SWAP
US361448AX15,235000.0,79.89,USIG01,2025-05-20,USD_SWAP
US31428XBB10,1028000.0,74.5,USIG01,2025-05-20,USD_SWAP
US40052VAG95,1095000.0,72.91,USIG01,2025-05-20,USD_SWAP
US842400FZ13,1276000.0,81.78,USIG01,2025-05-20,USD_SWAP
US114259AQ72,1076000.0,76.97,USIG01,2025-05-20,USD_SWAP
US91529YAJ55,806000.0,95.31,USIG01,2025-05-20,USD_SWAP
US89352HAZ29,1215000.0,89.67,USIG01,2025-05-20,USD_SWAP
US72650RBC51,619000.0,76.98,USIG01,2025-05-20,USD_SWAP
US96949LAC90,1504000.0,88.31,USIG01,2025-05-20,USD_SWAP
US125523AK66,4318000.0,86.62,USIG01,2025-05-20,USD_SWAP
US283837AD48,725000.0,100.28,USIG01,2025-05-20,USD_SWAP
US254687EZ57,424000.0,125.27,USIG01,2025-05-20,USD_SWAP
US040555CY86,511000.0,77.17,USIG01,2025-05-20,USD_SWAP
US96950FAN42,841000.0,91.8,USIG01,2025-05-20,USD_SWAP
US718546AH74,1985000.0,96.34,USIG01,2025-05-20,USD_SWAP
US89352HAY53,320000.0,86.24,USIG01,2025-05-20,USD_SWAP
US623115AD48,505000.0,72.53,USIG01,2025-05-20,USD_SWAP
US96950FAP99,792000.0,85.53,USIG01,2025-05-20,USD_SWAP
US161175BZ64,2205000.0,68.05,USIG01,2025-05-20,USD_SWAP
US14310FAA03,1118000.0,94.35,USIG01,2025-05-20,USD_SWAP
US832696AY47,810000.0,106.09,USIG01,2025-05-20,USD_SWAP
US22822VAP67,607000.0,73.17,USIG01,2025-05-20,USD_SWAP
US00206RDK59,1450000.0,81.53,USIG01,2025-05-20,USD_SWAP
US02209SAV51,2299000.0,71.57,USIG01,2025-05-20,USD_SWAP
US677050AL09,388000.0,77.19,USIG01,2025-05-20,USD_SWAP
US071813BG33,515000.0,80.11,USIG01,2025-05-20,USD_SWAP
US260543CE14,1153000.0,89.05,USIG01,2025-05-20,USD_SWAP
US21987BAR96,1275000.0,77.01,USIG01,2025-05-20,USD_SWAP
US260543CG61,1924000.0,78.65,USIG01,2025-05-20,USD_SWAP
US494550BN50,1153000.0,86.34,USIG01,2025-05-20,USD_SWAP
US03836WAC73,931000.0,77.24,USIG01,2025-05-20,USD_SWAP
US845011AB10,556000.0,75.62,USIG01,2025-05-20,USD_SWAP
US22822VAF85,521000.0,84.29,USIG01,2025-05-20,USD_SWAP
US428236BR31,1885000.0,97.98,USIG01,2025-05-20,USD_SWAP
US460146CS07,1105000.0,78.62,USIG01,2025-05-20,USD_SWAP
US26441CBF14,865000.0,76.4,USIG01,2025-05-20,USD_SWAP
US460146CQ41,977000.0,79.27,USIG01,2025-05-20,USD_SWAP
US845743BS15,528000.0,79.43,USIG01,2025-05-20,USD_SWAP
US48250AAA16,1438000.0,88.66,USIG01,2025-05-20,USD_SWAP
US00206RHA32,1190000.0,89.92,USIG01,2025-05-20,USD_SWAP
US929089AC42,728000.0,84.81,USIG01,2025-05-20,USD_SWAP
US674599DF90,2560000.0,98.11,USIG01,2025-05-20,USD_SWAP
US40052VAD64,575000.0,85.44,USIG01,2025-05-20,USD_SWAP
US418056AS62,789000.0,100.73,USIG01,2025-05-20,USD_SWAP
US00817YAP34,635000.0,83.65,USIG01,2025-05-20,USD_SWAP
US097023BL86,334000.0,67.19,USIG01,2025-05-20,USD_SWAP
US775109BB60,1578000.0,86.97,USIG01,2025-05-20,USD_SWAP
US775109AZ48,851000.0,92.68,USIG01,2025-05-20,USD_SWAP
US161175BM51,1170000.0,89.8,USIG01,2025-05-20,USD_SWAP
US00206RCU41,1000000.0,97.36,USIG01,2025-05-20,USD_SWAP
US494550BF27,659000.0,103.61,USIG01,2025-05-20,USD_SWAP
US49338CAA18,810000.0,96.13,USIG01,2025-05-20,USD_SWAP
US91912EAA38,562000.0,94.43,USIG01,2025-05-20,USD_SWAP
US570535AQ71,526000.0,87.73,USIG01,2025-05-20,USD_SWAP
US0778FPAB50,817000.0,78.19,USIG01,2025-05-20,USD_SWAP
US501044DK40,855000.0,83.24,USIG01,2025-05-20,USD_SWAP
US29249BAA35,325000.0,73.65,USIG01,2025-05-20,USD_SWAP
US001055AY85,862000.0,84.98,USIG01,2025-05-20,USD_SWAP
US361448AU75,335000.0,89.72,USIG01,2025-05-20,USD_SWAP
US902494BD46,1311000.0,81.67,USIG01,2025-05-20,USD_SWAP
US200447AP57,1405000.0,95.76,USIG01,2025-05-20,USD_SWAP
US855244AU31,1472000.0,80.56,USIG01,2025-05-20,USD_SWAP
US61945CAE30,645000.0,95.28,USIG01,2025-05-20,USD_SWAP
US037735CV70,498000.0,79.99,USIG01,2025-05-20,USD_SWAP
US575767AJ78,637000.0,91.05,USIG01,2025-05-20,USD_SWAP
US268317AK07,1826000.0,85.59,USIG01,2025-05-20,USD_SWAP
US65473QBD43,800000.0,96.25,USIG01,2025-05-20,USD_SWAP
US871829BH94,905000.0,80.38,USIG01,2025-05-20,USD_SWAP
US505597AD69,400000.0,83.33,USIG01,2025-05-20,USD_SWAP
US17858PAA93,520000.0,95.2,USIG01,2025-05-20,USD_SWAP
US025932AL88,1085000.0,81.07,USIG01,2025-05-20,USD_SWAP
US092113AS82,605000.0,71.88,USIG01,2025-05-20,USD_SWAP
US49446RAT68,510000.0,80.37,USIG01,2025-05-20,USD_SWAP
US28370TAF66,779000.0,82.75,USIG01,2025-05-20,USD_SWAP
US26441CAP05,942000.0,85.06,USIG01,2025-05-20,USD_SWAP
US86210MAC01,500000.0,104.93,USIG01,2025-05-20,USD_SWAP
US92277GAB32,416000.0,95.97,USIG01,2025-05-20,USD_SWAP
US929160AY55,962000.0,84.56,USIG01,2025-05-20,USD_SWAP
US446150BF05,720000.0,98.58,USIG01,2025-05-20,USD_SWAP
US44701QBG64,605000.0,89.61,USIG01,2025-05-20,USD_SWAP
US970648AK73,911000.0,71.96,USIG01,2025-05-20,USD_SWAP
US893574AM57,1026000.0,82.75,USIG01,2025-05-20,USD_SWAP
US50155QAM24,972000.0,75.79,USIG01,2025-05-20,USD_SWAP
US665501AL66,1170000.0,78.42,USIG01,2025-05-20,USD_SWAP
US21036PAT57,857000.0,81.2,USIG01,2025-05-20,USD_SWAP
US845437BQ42,714000.0,71.71,USIG01,2025-05-20,USD_SWAP
US53079EBF07,260000.0,85.09,USIG01,2025-05-20,USD_SWAP
US29379VBU61,1930000.0,86.02,USIG01,2025-05-20,USD_SWAP
US855244AS84,1524000.0,81.45,USIG01,2025-05-20,USD_SWAP
US172967HS33,1178000.0,91.41,USIG01,2025-05-20,USD_SWAP
US21684AAB26,2140000.0,97.08,USIG01,2025-05-20,USD_SWAP
US277432AP52,1325000.0,82.87,USIG01,2025-05-20,USD_SWAP
US00108WAF77,492000.0,71.03,USIG01,2025-05-20,USD_SWAP
US902494AY91,789000.0,89.55,USIG01,2025-05-20,USD_SWAP
US694308GZ44,746000.0,80.09,USIG01,2025-05-20,USD_SWAP
US202712BJ33,1291000.0,78.7,USIG01,2025-05-20,USD_SWAP
US20826FAR73,285000.0,101.35,USIG01,2025-05-20,USD_SWAP
US695114CT39,997000.0,75.92,USIG01,2025-05-20,USD_SWAP
US14149YBD94,604000.0,86.49,USIG01,2025-05-20,USD_SWAP
US97068LAA61,747000.0,86.09,USIG01,2025-05-20,USD_SWAP
US92343VDV36,775000.0,95.64,USIG01,2025-05-20,USD_SWAP
US898813AQ38,546000.0,86.79,USIG01,2025-05-20,USD_SWAP
US94974BGT17,3106000.0,79.74,USIG01,2025-05-20,USD_SWAP
US84265VAG05,1832000.0,90.23,USIG01,2025-05-20,USD_SWAP
US036752AH62,1415000.0,82.55,USIG01,2025-05-20,USD_SWAP
US871829BD80,732000.0,81.53,USIG01,2025-05-20,USD_SWAP
US67077MAS70,708000.0,91.19,USIG01,2025-05-20,USD_SWAP
US615369AQ83,635000.0,87.38,USIG01,2025-05-20,USD_SWAP
US134429BH18,1270000.0,85.95,USIG01,2025-05-20,USD_SWAP
US00817YAZ16,300000.0,72.42,USIG01,2025-05-20,USD_SWAP
US03765HAC51,610000.0,88.93,USIG01,2025-05-20,USD_SWAP
US35671DBC83,2770000.0,92.99,USIG01,2025-05-20,USD_SWAP
US690742AH44,796000.0,80.07,USIG01,2025-05-20,USD_SWAP
US94974BFP04,2839000.0,92.46,USIG01,2025-05-20,USD_SWAP
US695156AV10,669000.0,74.87,USIG01,2025-05-20,USD_SWAP
US30161NAS09,1197000.0,89.35,USIG01,2025-05-20,USD_SWAP
US411618AD32,400000.0,95.9,USIG01,2025-05-20,USD_SWAP
US667274AC84,1396000.0,77.65,USIG01,2025-05-20,USD_SWAP
US677050AK26,170000.0,81.74,USIG01,2025-05-20,USD_SWAP
US548661DA29,371000.0,87.48,USIG01,2025-05-20,USD_SWAP
US09256BAE74,481000.0,102.71,USIG01,2025-05-20,USD_SWAP
US337738AV08,3060000.0,79.93,USIG01,2025-05-20,USD_SWAP
US49427RAS13,460000.0,96.1,USIG01,2025-05-20,USD_SWAP
US86765BAH24,410000.0,107.01,USIG01,2025-05-20,USD_SWAP
US29736RAG56,679000.0,79.55,USIG01,2025-05-20,USD_SWAP
US460146CK70,1080000.0,85.13,USIG01,2025-05-20,USD_SWAP
US02209SAQ66,1032000.0,81.1,USIG01,2025-05-20,USD_SWAP
US084659AR23,1582000.0,81.05,USIG01,2025-05-20,USD_SWAP
US677415CR01,665000.0,74.22,USIG01,2025-05-20,USD_SWAP
US882384AE01,775000.0,76.49,USIG01,2025-05-20,USD_SWAP
US546676AY39,657000.0,78.36,USIG01,2025-05-20,USD_SWAP
US46132FAC41,475000.0,92.4,USIG01,2025-05-20,USD_SWAP
US638612AL51,605000.0,91.98,USIG01,2025-05-20,USD_SWAP
US775109BP56,1658000.0,69.61,USIG01,2025-05-20,USD_SWAP
US370334CJ19,585000.0,84.67,USIG01,2025-05-20,USD_SWAP
US26441CAY12,811000.0,73.59,USIG01,2025-05-20,USD_SWAP
US744320BF81,1497000.0,99.76,USIG01,2025-05-20,USD_SWAP
US84265VAE56,1680000.0,106.11,USIG01,2025-05-20,USD_SWAP
US03939CAB90,799000.0,89.11,USIG01,2025-05-20,USD_SWAP
US690742AG60,841000.0,78.71,USIG01,2025-05-20,USD_SWAP
US78408LAC19,520000.0,79.23,USIG01,2025-05-20,USD_SWAP
US29273RAJ86,740000.0,111.31,USIG01,2025-05-20,USD_SWAP
US240019BV03,640000.0,73.52,USIG01,2025-05-20,USD_SWAP
US94974BGE48,2803000.0,83.28,USIG01,2025-05-20,USD_SWAP
US040555CP79,140000.0,83.83,USIG01,2025-05-20,USD_SWAP
US61980AAD54,1391000.0,107.03,USIG01,2025-05-20,USD_SWAP
US460146CH42,911000.0,99.16,USIG01,2025-05-20,USD_SWAP
US040555CX04,515000.0,77.39,USIG01,2025-05-20,USD_SWAP
US68235PAG37,671000.0,81.54,USIG01,2025-05-20,USD_SWAP
US893521AB05,575000.0,118.92,USIG01,2025-05-20,USD_SWAP
US26442EAG52,614000.0,78.94,USIG01,2025-05-20,USD_SWAP
US00206RDJ86,2635000.0,81.8,USIG01,2025-05-20,USD_SWAP
US099724AH99,859000.0,79.72,USIG01,2025-05-20,USD_SWAP
US03938LAP94,1114000.0,108.49,USIG01,2025-05-20,USD_SWAP
US75884RAY99,435000.0,84.26,USIG01,2025-05-20,USD_SWAP
US345397G560,1155000.0,96.98,USIG01,2025-05-20,USD_SWAP
US842400FT52,470000.0,73.94,USIG01,2025-05-20,USD_SWAP
US31428XAU00,761000.0,76.19,USIG01,2025-05-20,USD_SWAP
US34959JAH14,956000.0,78.78,USIG01,2025-05-20,USD_SWAP
US031162CD02,2105000.0,82.82,USIG01,2025-05-20,USD_SWAP
US172967MD09,3703000.0,84.2,USIG01,2025-05-20,USD_SWAP
US097023AX34,523000.0,106.57,USIG01,2025-05-20,USD_SWAP
US29250NBA28,885000.0,74.48,USIG01,2025-05-20,USD_SWAP
US759470AS67,490000.0,86.63,USIG01,2025-05-20,USD_SWAP
US7591EPAE09,514000.0,110.07,USIG01,2025-05-20,USD_SWAP
US406216BE02,1383000.0,84.23,USIG01,2025-05-20,USD_SWAP
US677415CQ28,595000.0,77.12,USIG01,2025-05-20,USD_SWAP
US86722TAB89,1281000.0,106.6,USIG01,2025-05-20,USD_SWAP
US842400GE74,404000.0,69.35,USIG01,2025-05-20,USD_SWAP
US71644EAJ10,889000.0,104.93,USIG01,2025-05-20,USD_SWAP
US06000GAA94,110000.0,98.62,USIG01,2025-05-20,USD_SWAP
US444859BB73,846000.0,83.05,USIG01,2025-05-20,USD_SWAP
US06738EAV74,2250000.0,88.31,USIG01,2025-05-20,USD_SWAP
US21036PAZ18,961000.0,76.12,USIG01,2025-05-20,USD_SWAP
US68389XBQ79,3342000.0,74.66,USIG01,2025-05-20,USD_SWAP
US91913YAT73,608000.0,86.99,USIG01,2025-05-20,USD_SWAP
US455434BS82,390000.0,84.38,USIG01,2025-05-20,USD_SWAP
US494550BD78,917000.0,103.11,USIG01,2025-05-20,USD_SWAP
US8935268Z94,1830000.0,114.49,USIG01,2025-05-20,USD_SWAP
US871829AY37,650000.0,86.51,USIG01,2025-05-20,USD_SWAP
US65473QAZ63,370000.0,97.21,USIG01,2025-05-20,USD_SWAP
US29364WAV00,734000.0,87.71,USIG01,2025-05-20,USD_SWAP
US570535AS38,681000.0,78.75,USIG01,2025-05-20,USD_SWAP
US02364WBG96,1992000.0,80.43,USIG01,2025-05-20,USD_SWAP
US05578QAG82,1025000.0,69.98,USIG01,2025-05-20,USD_SWAP
US534187BA67,584000.0,109.54,USIG01,2025-05-20,USD_SWAP
US38141GB862,4595000.0,96.47,USIG01,2025-05-20,USD_SWAP
US50077LAM81,2360000.0,91.33,USIG01,2025-05-20,USD_SWAP
US114259AP99,480000.0,81.8,USIG01,2025-05-20,USD_SWAP
US21684AAD81,1397000.0,92.07,USIG01,2025-05-20,USD_SWAP
US844895AX00,255000.0,71.94,USIG01,2025-05-20,USD_SWAP
US136385AP65,678000.0,105.36,USIG01,2025-05-20,USD_SWAP
US98389BAX82,640000.0,66.97,USIG01,2025-05-20,USD_SWAP
US8426EPAC26,775000.0,80.6,USIG01,2025-05-20,USD_SWAP
US20030NCM11,2827000.0,85.26,USIG01,2025-05-20,USD_SWAP
US743756AE88,777000.0,73.69,USIG01,2025-05-20,USD_SWAP
US842400FW81,605000.0,73.96,USIG01,2025-05-20,USD_SWAP
US037735CT25,472000.0,80.36,USIG01,2025-05-20,USD_SWAP
US00206RJK95,796000.0,83.66,USIG01,2025-05-20,USD_SWAP
US875127BF88,653000.0,81.61,USIG01,2025-05-20,USD_SWAP
US68389XBJ37,4392000.0,74.86,USIG01,2025-05-20,USD_SWAP
US125523BH29,170000.0,92.24,USIG01,2025-05-20,USD_SWAP
US29736RAK68,837000.0,76.98,USIG01,2025-05-20,USD_SWAP
US81373PAA12,560000.0,86.67,USIG01,2025-05-20,USD_SWAP
US24702RAM34,462000.0,91.67,USIG01,2025-05-20,USD_SWAP
US92345YAE68,349000.0,95.48,USIG01,2025-05-20,USD_SWAP
US86562MDQ06,1390000.0,99.55,USIG01,2025-05-20,USD_SWAP
US33767BAC37,985000.0,83.51,USIG01,2025-05-20,USD_SWAP
US404280DW61,4025000.0,105.74,USIG01,2025-05-20,USD_SWAP
US69374WAB81,80000.0,83.88,USIG01,2025-05-20,USD_SWAP
US927804GA61,905000.0,83.88,USIG01,2025-05-20,USD_SWAP
US754730AF69,1254000.0,88.39,USIG01,2025-05-20,USD_SWAP
US00817YAJ73,902000.0,81.64,USIG01,2025-05-20,USD_SWAP
US20825CBC73,535000.0,87.76,USIG01,2025-05-20,USD_SWAP
US31620MAU09,550000.0,82.05,USIG01,2025-05-20,USD_SWAP
US195869AN27,225000.0,77.89,USIG01,2025-05-20,USD_SWAP
US456873AF50,589000.0,82.44,USIG01,2025-05-20,USD_SWAP
US00206RDG48,393000.0,103.94,USIG01,2025-05-20,USD_SWAP
US05723KAF75,2218000.0,76.1,USIG01,2025-05-20,USD_SWAP
US465685AH81,835000.0,91.59,USIG01,2025-05-20,USD_SWAP
US478165AH67,1295000.0,85.67,USIG01,2025-05-20,USD_SWAP
US23745QAA22,702000.0,77.27,USIG01,2025-05-20,USD_SWAP
US125523CF53,2009000.0,86.34,USIG01,2025-05-20,USD_SWAP
US30161NAV38,1082000.0,81.34,USIG01,2025-05-20,USD_SWAP
US39138QAC96,873000.0,83.59,USIG01,2025-05-20,USD_SWAP
US00206RJF01,490000.0,102.1,USIG01,2025-05-20,USD_SWAP
US714264AK45,1470000.0,93.83,USIG01,2025-05-20,USD_SWAP
US48203RAD61,661000.0,98.56,USIG01,2025-05-20,USD_SWAP
US842434CS98,830000.0,79.49,USIG01,2025-05-20,USD_SWAP
US92277GAF46,500000.0,80.29,USIG01,2025-05-20,USD_SWAP
US524901AR65,846000.0,96.64,USIG01,2025-05-20,USD_SWAP
US14149YBM93,882000.0,80.39,USIG01,2025-05-20,USD_SWAP
US097023BA22,720000.0,96.98,USIG01,2025-05-20,USD_SWAP
US49446RAV15,456000.0,70.32,USIG01,2025-05-20,USD_SWAP
US40049JAT43,582000.0,104.81,USIG01,2025-05-20,USD_SWAP
US07177MAN39,781000.0,92.26,USIG01,2025-05-20,USD_SWAP
US602736AB68,795000.0,93.05,USIG01,2025-05-20,USD_SWAP
US097023BS30,590000.0,66.34,USIG01,2025-05-20,USD_SWAP
US570535AP98,455000.0,88.19,USIG01,2025-05-20,USD_SWAP
US855244AH20,590000.0,79.29,USIG01,2025-05-20,USD_SWAP
US423452AK78,590000.0,89.36,USIG01,2025-05-20,USD_SWAP
US842400FV09,650000.0,76.32,USIG01,2025-05-20,USD_SWAP
US00206RCQ39,2730000.0,85.76,USIG01,2025-05-20,USD_SWAP
US92343VBT08,1330000.0,108.42,USIG01,2025-05-20,USD_SWAP
US276480AD26,799000.0,83.41,USIG01,2025-05-20,USD_SWAP
US209111FT54,958000.0,84.92,USIG01,2025-05-20,USD_SWAP
US667274AD67,477000.0,71.85,USIG01,2025-05-20,USD_SWAP
US313747AX55,444000.0,69.67,USIG01,2025-05-20,USD_SWAP
US09256BAH06,430000.0,81.48,USIG01,2025-05-20,USD_SWAP
US797440BX17,670000.0,76.67,USIG01,2025-05-20,USD_SWAP
US075887BX67,2294000.0,84.94,USIG01,2025-05-20,USD_SWAP
US655844BN78,220000.0,85.93,USIG01,2025-05-20,USD_SWAP
US40414LAE92,402000.0,108.05,USIG01,2025-05-20,USD_SWAP
US444859AZ50,390000.0,119.37,USIG01,2025-05-20,USD_SWAP
US694308JU20,770000.0,78.34,USIG01,2025-05-20,USD_SWAP
US09256BAM90,815000.0,67.46,USIG01,2025-05-20,USD_SWAP
US040555DA91,685000.0,67.45,USIG01,2025-05-20,USD_SWAP
US14149YAW84,620000.0,83.3,USIG01,2025-05-20,USD_SWAP
US74442AAC27,215000.0,104.81,USIG01,2025-05-20,USD_SWAP
US874060BL90,970000.0,97.46,USIG01,2025-05-20,USD_SWAP
US744448CQ27,800000.0,76.75,USIG01,2025-05-20,USD_SWAP
US49446RAQ20,663000.0,77.18,USIG01,2025-05-20,USD_SWAP
US31428XAT37,858000.0,74.05,USIG01,2025-05-20,USD_SWAP
US026874DL83,1491000.0,86.77,USIG01,2025-05-20,USD_SWAP
US485260BM43,105000.0,79.55,USIG01,2025-05-20,USD_SWAP
US89352HAE99,1020000.0,110.55,USIG01,2025-05-20,USD_SWAP
US03743QAQ10,555000.0,94.63,USIG01,2025-05-20,USD_SWAP
US30161MAN39,1270000.0,95.63,USIG01,2025-05-20,USD_SWAP
US485134BS82,572000.0,77.59,USIG01,2025-05-20,USD_SWAP
US41068XAE04,1395000.0,95.51,USIG01,2025-05-20,USD_SWAP
US461070AK05,372000.0,84.77,USIG01,2025-05-20,USD_SWAP
US756109AT12,890000.0,84.72,USIG01,2025-05-20,USD_SWAP
US29366MAA62,895000.0,78.67,USIG01,2025-05-20,USD_SWAP
US406216AY74,1443000.0,114.19,USIG01,2025-05-20,USD_SWAP
US26874RAC25,895000.0,95.71,USIG01,2025-05-20,USD_SWAP
US842434CR16,622000.0,77.29,USIG01,2025-05-20,USD_SWAP
US454889AT36,850000.0,79.1,USIG01,2025-05-20,USD_SWAP
US824348BK17,825000.0,72.26,USIG01,2025-05-20,USD_SWAP
US91324PDQ28,1703000.0,82.14,USIG01,2025-05-20,USD_SWAP
US46051MAF95,210000.0,83.93,USIG01,2025-05-20,USD_SWAP
US20268JAD54,492000.0,72.57,USIG01,2025-05-20,USD_SWAP
US548661DJ38,672000.0,80.73,USIG01,2025-05-20,USD_SWAP
US913017CX53,2690000.0,84.89,USIG01,2025-05-20,USD_SWAP
US694308HA83,679000.0,72.9,USIG01,2025-05-20,USD_SWAP
US548661DQ70,2286000.0,76.2,USIG01,2025-05-20,USD_SWAP
US478375AU25,823000.0,82.69,USIG01,2025-05-20,USD_SWAP
US50540RAS13,1612000.0,85.1,USIG01,2025-05-20,USD_SWAP
US571748BJ05,1921000.0,89.06,USIG01,2025-05-20,USD_SWAP
US29736RAM25,1059000.0,61.95,USIG01,2025-05-20,USD_SWAP
US30161MAJ27,761000.0,97.12,USIG01,2025-05-20,USD_SWAP
US25746UCC18,735000.0,85.08,USIG01,2025-05-20,USD_SWAP
US05379BAQ05,695000.0,80.67,USIG01,2025-05-20,USD_SWAP
US501044DG38,1470000.0,81.99,USIG01,2025-05-20,USD_SWAP
US12626PAN33,795000.0,91.05,USIG01,2025-05-20,USD_SWAP
US00206RJL78,520000.0,87.28,USIG01,2025-05-20,USD_SWAP
US95040QAF19,745000.0,89.68,USIG01,2025-05-20,USD_SWAP
US88032WAQ96,560000.0,83.51,USIG01,2025-05-20,USD_SWAP
US040555CT91,725000.0,80.47,USIG01,2025-05-20,USD_SWAP
US797440BW34,669000.0,77.75,USIG01,2025-05-20,USD_SWAP
US02209SAR40,2375000.0,93.29,USIG01,2025-05-20,USD_SWAP
US277432AL49,859000.0,86.01,USIG01,2025-05-20,USD_SWAP
US68389XAW56,1571000.0,82.45,USIG01,2025-05-20,USD_SWAP
US03073EAQ89,897000.0,79.96,USIG01,2025-05-20,USD_SWAP
US036752AD58,2155000.0,81.14,USIG01,2025-05-20,USD_SWAP
US855244AM15,820000.0,71.88,USIG01,2025-05-20,USD_SWAP
US49446RAM16,564000.0,79.43,USIG01,2025-05-20,USD_SWAP
US02209SAM52,1475000.0,79.24,USIG01,2025-05-20,USD_SWAP
US37310PAC59,776000.0,80.72,USIG01,2025-05-20,USD_SWAP
US01400EAC75,800000.0,72.42,USIG01,2025-05-20,USD_SWAP
US744448CR00,575000.0,76.28,USIG01,2025-05-20,USD_SWAP
US125523BK57,1694000.0,73.84,USIG01,2025-05-20,USD_SWAP
US219350BP93,566000.0,74.02,USIG01,2025-05-20,USD_SWAP
US26441CAT27,2175000.0,72.12,USIG01,2025-05-20,USD_SWAP
US875127BD31,510000.0,78.51,USIG01,2025-05-20,USD_SWAP
US92343VDS07,1030000.0,90.98,USIG01,2025-05-20,USD_SWAP
US404280DN62,874000.0,106.01,USIG01,2025-05-20,USD_SWAP
US15189TAY38,590000.0,70.98,USIG01,2025-05-20,USD_SWAP
US00206RCG56,767000.0,86.54,USIG01,2025-05-20,USD_SWAP
US14149YBB39,767000.0,82.6,USIG01,2025-05-20,USD_SWAP
US416515AP98,597000.0,101.52,USIG01,2025-05-20,USD_SWAP
US01609WAV46,2590000.0,78.62,USIG01,2025-05-20,USD_SWAP
US678858BR12,490000.0,78.2,USIG01,2025-05-20,USD_SWAP
US406216BA89,865000.0,82.41,USIG01,2025-05-20,USD_SWAP
US299808AF21,515000.0,87.48,USIG01,2025-05-20,USD_SWAP
US30190AAG94,795000.0,95.74,USIG01,2025-05-20,USD_SWAP
US29717PAS65,390000.0,83.08,USIG01,2025-05-20,USD_SWAP
US87305QCG47,175000.0,84.59,USIG01,2025-05-20,USD_SWAP
US454889AQ96,635000.0,83.47,USIG01,2025-05-20,USD_SWAP
US842400FP31,699000.0,93.44,USIG01,2025-05-20,USD_SWAP
US20030NCE94,2966000.0,75.33,USIG01,2025-05-20,USD_SWAP
US638612AM35,1600000.0,74.14,USIG01,2025-05-20,USD_SWAP
US92343VCX01,1875000.0,83.48,USIG01,2025-05-20,USD_SWAP
US875127BE14,277000.0,80.19,USIG01,2025-05-20,USD_SWAP
US209111FV01,915000.0,77.71,USIG01,2025-05-20,USD_SWAP
US893526DJ90,1250000.0,100.39,USIG01,2025-05-20,USD_SWAP
US485134BR00,557000.0,78.7,USIG01,2025-05-20,USD_SWAP
US744320BA94,1502000.0,74.79,USIG01,2025-05-20,USD_SWAP
US00185AAH77,935000.0,86.16,USIG01,2025-05-20,USD_SWAP
US902613BM90,1305000.0,94.9,USIG01,2025-05-20,USD_SWAP
US65473QBF90,1550000.0,81.34,USIG01,2025-05-20,USD_SWAP
US460146CF85,540000.0,113.27,USIG01,2025-05-20,USD_SWAP
US677050AJ52,490000.0,78.83,USIG01,2025-05-20,USD_SWAP
US75884RAW34,633000.0,81.6,USIG01,2025-05-20,USD_SWAP
US845437BN11,594000.0,74.9,USIG01,2025-05-20,USD_SWAP
US845743BT97,537000.0,71.94,USIG01,2025-05-20,USD_SWAP
